,type_of_company,company_name,company_url
348,Capital Goods-Non Electrical Equipment companies,Elecon Engg.Co,https://www.screener.in/company/ELECON
349,Capital Goods-Non Electrical Equipment companies,Praj Industries,https://www.screener.in/company/PRAJIND
350,Capital Goods-Non Electrical Equipment companies,Action Const.Eq.,https://www.screener.in/company/ACE
351,Capital Goods-Non Electrical Equipment companies,Ingersoll-Rand,https://www.screener.in/company/INGERRAND
352,Capital Goods-Non Electrical Equipment companies,Kirloskar Oil,https://www.screener.in/company/KIRLOSENG
353,Capital Goods-Non Electrical Equipment companies,Esab India,https://www.screener.in/company/ESABINDIA
354,Capital Goods-Non Electrical Equipment companies,ION Exchange,https://www.screener.in/company/IONEXCHANG
355,Capital Goods-Non Electrical Equipment companies,HEG,https://www.screener.in/company/HEG
356,Capital Goods-Non Electrical Equipment companies,GMM Pfaudler,https://www.screener.in/company/GMMPFAUDLR
357,Capital Goods-Non Electrical Equipment companies,Kirl. Brothers,https://www.screener.in/company/KIRLOSBROS
358,Capital Goods-Non Electrical Equipment companies,Power Mech Proj.,https://www.screener.in/company/POWERMECH
359,Capital Goods-Non Electrical Equipment companies,Texmaco Rail,https://www.screener.in/company/TEXRAIL
360,Capital Goods-Non Electrical Equipment companies,Lloyds Engineeri,https://www.screener.in/company/LLOYDSENGG
361,Capital Goods-Non Electrical Equipment companies,Va Tech Wabag,https://www.screener.in/company/WABAG
362,Capital Goods-Non Electrical Equipment companies,Kirl.Pneumatic,https://www.screener.in/company/KIRLPNU
363,Capital Goods-Non Electrical Equipment companies,HLE Glascoat,https://www.screener.in/company/HLEGLAS
364,Capital Goods-Non Electrical Equipment companies,Greaves Cotton,https://www.screener.in/company/GREAVESCOT
365,Capital Goods-Non Electrical Equipment companies,Dynamatic Tech.,https://www.screener.in/company/DYNAMATECH
366,Capital Goods-Non Electrical Equipment companies,Swaraj Engines,https://www.screener.in/company/SWARAJENG
367,Capital Goods-Non Electrical Equipment companies,Wendt India,https://www.screener.in/company/WENDT
368,Capital Goods-Non Electrical Equipment companies,Balu Forge,https://www.screener.in/company/531112
369,Capital Goods-Non Electrical Equipment companies,Disa India,https://www.screener.in/company/500068
370,Capital Goods-Non Electrical Equipment companies,Pitti Engg.,https://www.screener.in/company/PITTIENG
371,Capital Goods-Non Electrical Equipment companies,Ador Welding,https://www.screener.in/company/ADORWELD
372,Capital Goods-Non Electrical Equipment companies,Jash Engineering,https://www.screener.in/company/JASH
373,Capital Goods-Non Electrical Equipment companies,Shakti Pumps,https://www.screener.in/company/SHAKTIPUMP
374,Capital Goods-Non Electrical Equipment companies,John Cockerill,https://www.screener.in/company/500147
375,Capital Goods-Non Electrical Equipment companies,Roto Pumps,https://www.screener.in/company/ROTO
376,Capital Goods-Non Electrical Equipment companies,Hercules Hoists,https://www.screener.in/company/HERCULES
377,Capital Goods-Non Electrical Equipment companies,Kilburn Engg.,https://www.screener.in/company/522101
378,Capital Goods-Non Electrical Equipment companies,Integra Engg.,https://www.screener.in/company/505358
379,Capital Goods-Non Electrical Equipment companies,Yuken India,https://www.screener.in/company/YUKEN
380,Capital Goods-Non Electrical Equipment companies,Eimco Elecon(I),https://www.screener.in/company/EIMCOELECO
381,Capital Goods-Non Electrical Equipment companies,Taneja Aerospace,https://www.screener.in/company/522229
382,Capital Goods-Non Electrical Equipment companies,Walchan. Inds.,https://www.screener.in/company/WALCHANNAG
383,Capital Goods-Non Electrical Equipment companies,DE Nora India,https://www.screener.in/company/DENORA
384,Capital Goods-Non Electrical Equipment companies,Artson Engg.,https://www.screener.in/company/522134
385,Capital Goods-Non Electrical Equipment companies,Lokesh Mach.,https://www.screener.in/company/LOKESHMACH
386,Capital Goods-Non Electrical Equipment companies,Orient Ceratech,https://www.screener.in/company/ORIENTCER
387,Capital Goods-Non Electrical Equipment companies,Bajaj Steel Inds,https://www.screener.in/company/507944
388,Capital Goods-Non Electrical Equipment companies,Sika Interplant,https://www.screener.in/company/523606
389,Capital Goods-Non Electrical Equipment companies,Intl. Conveyors,https://www.screener.in/company/INTLCONV
390,Capital Goods-Non Electrical Equipment companies,Windsor Machines,https://www.screener.in/company/WINDMACHIN
391,Capital Goods-Non Electrical Equipment companies,United Drilling,https://www.screener.in/company/UNIDT
392,Capital Goods-Non Electrical Equipment companies,Mazda,https://www.screener.in/company/MAZDA
393,Capital Goods-Non Electrical Equipment companies,Stovec Inds.,https://www.screener.in/company/504959
394,Capital Goods-Non Electrical Equipment companies,Ador Fontech,https://www.screener.in/company/530431
395,Capital Goods-Non Electrical Equipment companies,Veljan Denison,https://www.screener.in/company/505232
396,Capital Goods-Non Electrical Equipment companies,TIL,https://www.screener.in/company/TIL
397,Capital Goods-Non Electrical Equipment companies,Intl. Combustion,https://www.screener.in/company/505737
398,Capital Goods-Non Electrical Equipment companies,Birla Precision,https://www.screener.in/company/522105
399,Capital Goods-Non Electrical Equipment companies,Hind.Urban Infra,https://www.screener.in/company/539984
400,Capital Goods-Non Electrical Equipment companies,Guj Apollo Inds,https://www.screener.in/company/GUJAPOLLO
401,Capital Goods-Non Electrical Equipment companies,Fluidomat,https://www.screener.in/company/522017
402,Capital Goods-Non Electrical Equipment companies,Aaron Industries,https://www.screener.in/company/AARON
403,Capital Goods-Non Electrical Equipment companies,Josts Engg. Co.,https://www.screener.in/company/505750
404,Capital Goods-Non Electrical Equipment companies,TRF,https://www.screener.in/company/TRF
405,Capital Goods-Non Electrical Equipment companies,GEE,https://www.screener.in/company/504028
406,Capital Goods-Non Electrical Equipment companies,Guj. Toolroom,https://www.screener.in/company/513337
407,Capital Goods-Non Electrical Equipment companies,Batliboi,https://www.screener.in/company/522004
408,Capital Goods-Non Electrical Equipment companies,Atam Valves,https://www.screener.in/company/ATAM
409,Capital Goods-Non Electrical Equipment companies,Patels Airtemp,https://www.screener.in/company/517417
410,Capital Goods-Non Electrical Equipment companies,Panasonic Carbon,https://www.screener.in/company/508941
411,Capital Goods-Non Electrical Equipment companies,Bemco Hydraulics,https://www.screener.in/company/522650
412,Capital Goods-Non Electrical Equipment companies,Latteys Industri,https://www.screener.in/company/LATTEYS
413,Capital Goods-Non Electrical Equipment companies,Brady & Morris,https://www.screener.in/company/505690
414,Capital Goods-Non Electrical Equipment companies,KPT Industries,https://www.screener.in/company/505299
415,Capital Goods-Non Electrical Equipment companies,Cenlub Industrie,https://www.screener.in/company/522251
416,Capital Goods-Non Electrical Equipment companies,Felix Industries,https://www.screener.in/company/FELIX
417,Capital Goods-Non Electrical Equipment companies,Justride Enterp.,https://www.screener.in/company/531035
418,Capital Goods-Non Electrical Equipment companies,Alphalogic Indu,https://www.screener.in/company/543937
419,Capital Goods-Non Electrical Equipment companies,T & I Global,https://www.screener.in/company/522294
420,Capital Goods-Non Electrical Equipment companies,Welcast Steels,https://www.screener.in/company/504988
421,Capital Goods-Non Electrical Equipment companies,ITL Industries,https://www.screener.in/company/522183
422,Capital Goods-Non Electrical Equipment companies,Auro Impex,https://www.screener.in/company/AUROIMPEX
423,Capital Goods-Non Electrical Equipment companies,G G Automotive,https://www.screener.in/company/531399
424,Capital Goods-Non Electrical Equipment companies,Rishi Laser,https://www.screener.in/company/526861
425,Capital Goods-Non Electrical Equipment companies,Rasi Electrodes,https://www.screener.in/company/531233
426,Capital Goods-Non Electrical Equipment companies,G G Dandekar,https://www.screener.in/company/505250
427,Capital Goods-Non Electrical Equipment companies,Manugraph India,https://www.screener.in/company/MANUGRAPH
428,Capital Goods-Non Electrical Equipment companies,D & H India,https://www.screener.in/company/517514
429,Capital Goods-Non Electrical Equipment companies,Envair Electrody,https://www.screener.in/company/500246
430,Capital Goods-Non Electrical Equipment companies,Hawa Engineers,https://www.screener.in/company/539176
431,Capital Goods-Non Electrical Equipment companies,Rolcon Engg. Co.,https://www.screener.in/company/505807
432,Capital Goods-Non Electrical Equipment companies,Rapicut Carbides,https://www.screener.in/company/500360
433,Capital Goods-Non Electrical Equipment companies,Meera Industries,https://www.screener.in/company/540519
434,Capital Goods-Non Electrical Equipment companies,Solitaire Mach.,https://www.screener.in/company/522152
435,Capital Goods-Non Electrical Equipment companies,Polymechplast Ma,https://www.screener.in/company/526043
436,Capital Goods-Non Electrical Equipment companies,Cranex,https://www.screener.in/company/522001
437,Capital Goods-Non Electrical Equipment companies,Ranjeet Mechatr.,https://www.screener.in/company/541945
438,Capital Goods-Non Electrical Equipment companies,Miven Mach. Tool,https://www.screener.in/company/522036
439,Capital Goods-Non Electrical Equipment companies,Adarsh Plant,https://www.screener.in/company/526711
440,Capital Goods-Non Electrical Equipment companies,Perfect Infraeng,https://www.screener.in/company/PERFECT
441,Capital Goods-Non Electrical Equipment companies,Yash Innoventure,https://www.screener.in/company/523650
442,Capital Goods-Non Electrical Equipment companies,Iykot Hitech,https://www.screener.in/company/522245
443,Capital Goods-Non Electrical Equipment companies,Premier,https://www.screener.in/company/PREMIER
444,Capital Goods-Non Electrical Equipment companies,Lippi Systems,https://www.screener.in/company/526604
445,Capital Goods-Non Electrical Equipment companies,Servoteach Inds.,https://www.screener.in/company/531944
446,Capital Goods-Non Electrical Equipment companies,Hittco Tools,https://www.screener.in/company/531661
447,Capital Goods-Non Electrical Equipment companies,Incon Engineers,https://www.screener.in/company/531594
448,Capital Goods-Non Electrical Equipment companies,EMA India,https://www.screener.in/company/522027
449,Capital Goods-Non Electrical Equipment companies,TMT (I),https://www.screener.in/company/522171
450,Capital Goods-Non Electrical Equipment companies,MPF Systems,https://www.screener.in/company/532470
451,"Castings, Forgings & Fastners companies",Bharat Forge,https://www.screener.in/company/BHARATFORG
452,"Castings, Forgings & Fastners companies",AIA Engineering,https://www.screener.in/company/AIAENG
453,"Castings, Forgings & Fastners companies",CIE Automotive,https://www.screener.in/company/CIEINDIA
454,"Castings, Forgings & Fastners companies",TVS Holdings,https://www.screener.in/company/TVSHLTD
455,"Castings, Forgings & Fastners companies",Ramkrishna Forg.,https://www.screener.in/company/RKFORGE
456,"Castings, Forgings & Fastners companies",Happy Forgings,https://www.screener.in/company/HAPPYFORGE
457,"Castings, Forgings & Fastners companies",PTC Industries,https://www.screener.in/company/PTCIL
458,"Castings, Forgings & Fastners companies",Electrost.Cast.,https://www.screener.in/company/ELECTCAST
459,"Castings, Forgings & Fastners companies",Kennametal India,https://www.screener.in/company/505890
460,"Castings, Forgings & Fastners companies",Jayaswal Neco,https://www.screener.in/company/JAYNECOIND
461,"Castings, Forgings & Fastners companies",M M Forgings,https://www.screener.in/company/MMFL
462,"Castings, Forgings & Fastners companies",Nelcast,https://www.screener.in/company/NELCAST
463,"Castings, Forgings & Fastners companies",Sterling Tools,https://www.screener.in/company/STERTOOLS
464,"Castings, Forgings & Fastners companies",Steelcast,https://www.screener.in/company/STEELCAS
465,"Castings, Forgings & Fastners companies",Uni Abex Alloy,https://www.screener.in/company/504605
466,"Castings, Forgings & Fastners companies",Synergy Green,https://www.screener.in/company/SGIL
467,"Castings, Forgings & Fastners companies",Amic Forging,https://www.screener.in/company/544037
468,"Castings, Forgings & Fastners companies",Kalyani Cast-Tec,https://www.screener.in/company/544023
469,"Castings, Forgings & Fastners companies",Pradeep Metals,https://www.screener.in/company/513532
470,"Castings, Forgings & Fastners companies",Inv.& Prec.Cast.,https://www.screener.in/company/504786
471,"Castings, Forgings & Fastners companies",LGB Forge,https://www.screener.in/company/LGBFORGE
472,"Castings, Forgings & Fastners companies",Nitin Castings,https://www.screener.in/company/508875
473,"Castings, Forgings & Fastners companies",Universal Auto.,https://www.screener.in/company/539314
474,"Castings, Forgings & Fastners companies",Hilton Met.Forg.,https://www.screener.in/company/HILTON
475,"Castings, Forgings & Fastners companies",Samrat Forgings,https://www.screener.in/company/543229
476,"Castings, Forgings & Fastners companies",Magna Electrocas,https://www.screener.in/company/517449
477,"Castings, Forgings & Fastners companies",Bhagwati Auto,https://www.screener.in/company/504646
478,"Castings, Forgings & Fastners companies",GTV Engineering,https://www.screener.in/company/539479
479,"Castings, Forgings & Fastners companies",Tirupati Forge,https://www.screener.in/company/TIRUPATIFL
